MeterNo,MeterType,LONG,LAT,Status,Borough
4013074,Strada,-73.9197568617,40.7428714092,Active,Queens
4013073,Strada,-73.9199026023,40.7421603765,Active,Queens
4013072,Strada,-73.9199113383,40.7415590291,Active,Queens
4013071,Strada,-73.9200345792,40.7415071987,Active,Queens
4013084,Strada,-73.920694303,40.7429369491,Active,Queens
4013083,Strada,-73.9205727137,40.7430167601,Active,Queens
4013034,Strada,-73.9205435475,40.7436878781,Active,Queens
4013033,Strada,-73.9204207115,40.7437653972,Active,Queens
4013032,Strada,-73.921337483,40.7438127228,Active,Queens
4013039,Strada,-73.9214666499,40.743955273,Active,Queens
4013082,Strada,-73.9214684502,40.7431582335,Active,Queens
4013087,Strada,-73.9225466744,40.743165496,Active,Queens
4013038,Strada,-73.922377199,40.7440190716,Active,Queens
4013037,Strada,-73.922292176,40.7439013955,Active,Queens
4013036,Strada,-73.9232136282,40.7440487457,Active,Queens
4013035,Strada,-73.9233056823,40.7441233537,Active,Queens
4013086,Strada,-73.923353609,40.7433395185,Active,Queens
4013085,Strada,-73.9234791952,40.7432575037,Active,Queens
4013093,Strada,-73.9244148661,40.7433000077,Active,Queens
4013092,Strada,-73.9243088465,40.743318367,Active,Queens
4013042,Strada,-73.9242471469,40.7441709121,Active,Queens
4013103,Strada,-73.9237307896,40.740194176,Active,Queens
4013102,Strada,-73.9225831223,40.7407026671,Active,Queens
4013101,Strada,-73.9215534118,40.741147002,Active,Queens
4013098,Strada,-73.9184183727,40.7423975198,Active,Queens
4013097,Strada,-73.9176937186,40.7426269253,Active,Queens
4013110,Strada,-73.9174403746,40.7425863634,Inactive,Queens
4013109,Strada,-73.9183984734,40.7422856681,Active,Queens
4313032,Strada,-73.8630218267,40.692067008,Active,Queens
4313031,Strada,-73.862131224,40.6922065031,Active,Queens
4313030,Strada,-73.8616371768,40.6922738323,Active,Queens
4313029,Strada,-73.8610975424,40.6926340021,Active,Queens
4313028,Strada,-73.8609180863,40.6925713635,Active,Queens
4313027,Strada,-73.8604521262,40.6924301787,Active,Queens
4313026,Strada,-73.8596189691,40.6925351551,Active,Queens
4313025,Strada,-73.8592257089,40.6927666273,Active,Queens
4313024,Strada,-73.8591210281,40.6927357818,Active,Queens
4313023,Strada,-73.8589284138,40.692584879,Active,Queens
4313022,Strada,-73.8579428135,40.6926433419,Active,Queens
4313021,Strada,-73.857109065,40.6926899622,Active,Queens
4313020,Strada,-73.8565933907,40.6928308969,Active,Queens
4313019,Strada,-73.8565063418,40.6928965962,Active,Queens
4313018,Strada,-73.8561604909,40.6927440658,Active,Queens
4313017,Strada,-73.8557072192,40.6929749828,Active,Queens
4313016,Strada,-73.8552610468,40.6928052231,Active,Queens
4313015,Strada,-73.8548119831,40.6930715923,Inactive,Queens
4313014,Strada,-73.8546992257,40.6930124736,Active,Queens
4313013,Strada,-73.8543793906,40.6929522085,Active,Queens
4313011,Strada,-73.8539483809,40.6932699995,Active,Queens
4313012,Strada,-73.8538390129,40.6932829235,Active,Queens
4313010,Strada,-73.8532854892,40.6933066258,Active,Queens
4313009,Strada,-73.8526119121,40.6938929589,Active,Queens
4313073,Strada,-73.8481733859,40.6946342321,Active,Queens
4313072,Strada,-73.8489027288,40.6944951008,Active,Queens
4313071,Strada,-73.849429082,40.6942591364,Active,Queens
4313070,Strada,-73.8495477356,40.6942554671,Active,Queens
4313069,Strada,-73.8498882995,40.6943016003,Active,Queens
4313068,Strada,-73.850679904,40.6941195205,Active,Queens
4313067,Strada,-73.8512232006,40.6938284836,Active,Queens
4313066,Strada,-73.8512947594,40.6937352748,Active,Queens
4313065,Strada,-73.8516048118,40.6938106671,Active,Queens
4313008,Strada,-73.8520053292,40.693962217,Active,Queens
4313006,Strada,-73.851435981,40.6939928232,Active,Queens
4313007,Strada,-73.8516197285,40.6941726804,Active,Queens
4313005,Strada,-73.8510738212,40.6944090392,Active,Queens
4313004,Strada,-73.8502620432,40.6943382851,Active,Queens
4313003,Strada,-73.8496050532,40.6944687892,Active,Queens
4313002,Strada,-73.8482457229,40.6947326492,Active,Queens
4203004,Strada,-73.9146777787,40.7439976673,Active,Queens
4203003,Strada,-73.914777506,40.7440224591,Active,Queens
4203002,Strada,-73.9152766588,40.7444860753,Active,Queens
4203001,Strada,-73.9150728178,40.7445816536,Active,Queens
4203005,Strada,-73.9129869547,40.744339736,Active,Queens
4203006,Strada,-73.9108100581,40.7446187787,Active,Queens
4203007,Strada,-73.9111186311,40.7446650025,Active,Queens
4203057,Strada,-73.9059295958,40.7455484822,Active,Queens
4203072,Strada,-73.9053962881,40.7457467351,Active,Queens
4203071,Strada,-73.9053399936,40.745613231,Active,Queens
4203056,Strada,-73.9050351487,40.7454814727,Active,Queens
4203070,Strada,-73.9042777988,40.7459990047,Active,Queens
4203069,Strada,-73.9042911012,40.7457172985,Active,Queens
4203055,Strada,-73.9039014895,40.7455906221,Active,Queens
4203031,Strada,-73.903927066,40.7454787851,Active,Queens
4203030,Strada,-73.9047118426,40.7453877529,Active,Queens
4203059,Strada,-73.9068555028,40.7457029423,Active,Queens
4203060,Strada,-73.9070583181,40.7454368739,Active,Queens
4203008,Strada,-73.9070401589,40.7453289848,Active,Queens
4203058,Strada,-73.9062189749,40.7455446398,Active,Queens
4203009,Strada,-73.9059922656,40.7453266133,Active,Queens
4203029,Strada,-73.904786399,40.7452554085,Active,Queens
4203028,Strada,-73.9041743671,40.7450962234,Active,Queens
4203010,Strada,-73.9050464671,40.7451979853,Active,Queens
4203014,Strada,-73.9045241617,40.74487643,Active,Queens
4203015,Strada,-73.9044191867,40.7448963864,Active,Queens
4203011,Strada,-73.9035247203,40.7448032063,Active,Queens
4203012,Strada,-73.9033826383,40.7445193833,Active,Queens
4203013,Strada,-73.903245185,40.7446314882,Active,Queens
4203017,Strada,-73.9024705953,40.7445284859,Active,Queens
4203016,Strada,-73.9029419771,40.7446506192,Active,Queens
4203018,Strada,-73.9023854723,40.744306998,Active,Queens
4203027,Strada,-73.9031500461,40.7448335694,Active,Queens
4203019,Strada,-73.9002527729,40.7437618046,Active,Queens
4203036,Strada,-73.9035174166,40.7454144284,Active,Queens
4203037,Strada,-73.9034982641,40.7452368278,Active,Queens
4203067,Strada,-73.9030938008,40.7464199697,Active,Queens
4203068,Strada,-73.9028361925,40.7466617828,Active,Queens
4203054,Strada,-73.9024774596,40.745767196,Active,Queens
4203065,Strada,-73.9020740126,40.7459697803,Active,Queens
4203066,Strada,-73.9019484628,40.7460112913,Active,Queens
4203033,Strada,-73.9016949314,40.7457071721,Active,Queens
4203032,Strada,-73.9020501223,40.7456685926,Active,Queens
4203053,Strada,-73.9015862191,40.7458470505,Active,Queens
4203064,Strada,-73.9009457603,40.7462838597,Active,Queens
4203035,Strada,-73.901266169,40.7455756915,Active,Queens
4203034,Strada,-73.9011335078,40.7456222501,Active,Queens
4203063,Strada,-73.9008868187,40.7461717427,Active,Queens
4203038,Strada,-73.9004543265,40.7458372816,Active,Queens
4203052,Strada,-73.9007848091,40.7459221082,Active,Queens
4203061,Strada,-73.8999692672,40.7462430188,Active,Queens
4203062,Strada,-73.8998958789,40.746167661,Active,Queens
4203051,Strada,-73.8995767525,40.7460505397,Active,Queens
4203046,Strada,-73.8993083854,40.7462632978,Active,Queens
4203045,Strada,-73.8991718561,40.7463306264,Active,Queens
4203050,Strada,-73.8988879697,40.7464552499,Active,Queens
4203041,Strada,-73.8977280272,40.7461250841,Active,Queens
4203039,Strada,-73.8994037113,40.7459480226,Active,Queens
4203040,Strada,-73.898402176,40.7460545767,Active,Queens
4203042,Strada,-73.8968709523,40.7462148245,Active,Queens
4203043,Strada,-73.8958429669,40.7463236542,Active,Queens
4203073,Strada,-73.8963269279,40.7467505565,Active,Queens
4203047,Strada,-73.8987895022,40.7497373685,Active,Queens
4203048,Strada,-73.8982019187,40.7496409125,Active,Queens
4203049,Strada,-73.8978809285,40.7495055722,Active,Queens
4203020,Strada,-73.9031215385,40.7415823959,Active,Queens
4203022,Strada,-73.9018738482,40.7409623027,Retired,Queens
4203024,Strada,-73.8943370694,40.7397477753,Inactive,Queens
4203023,Strada,-73.8949772514,40.7398662968,Inactive,Queens
4203026,Strada,-73.8949808021,40.7403536639,Active,Queens
4203025,Strada,-73.8944319284,40.7403211958,Inactive,Queens
4293018,Strada,-73.8453766137,40.6845090532,Active,Queens
4293015,Strada,-73.8450301669,40.6848014238,Active,Queens
4293016,Strada,-73.8449250168,40.6848436784,Active,Queens
4293014,Strada,-73.8447760851,40.6846808419,Active,Queens
4293017,Strada,-73.844387127,40.6850064913,Active,Queens
4293013,Strada,-73.8437516281,40.6849712475,Active,Queens
4293012,Strada,-73.8429533605,40.6851996725,Active,Queens
4293010,Strada,-73.8411776793,40.6857038805,Active,Queens
4293009,Strada,-73.8405764799,40.6858740957,Active,Queens
4293008,Strada,-73.8394875744,40.686184135,Active,Queens
4293023,Strada,-73.8335182235,40.6878834727,Active,Queens
4293022,Strada,-73.8322930615,40.6882307973,Active,Queens
4293021,Strada,-73.8319605775,40.6881961422,Active,Queens
4293020,Strada,-73.8333365543,40.6878048883,Active,Queens
4293019,Strada,-73.8339861457,40.6876200924,Active,Queens
4293007,Strada,-73.840391367,40.6857958617,Active,Queens
4293006,Strada,-73.8408757715,40.6856591428,Active,Queens
4293005,Strada,-73.8419771162,40.6853445661,Active,Queens
4293004,Strada,-73.8430183326,40.6850506646,Active,Queens
4293003,Strada,-73.8435105989,40.6849093869,Active,Queens
4293002,Strada,-73.8446074253,40.6845975922,Active,Queens
4293001,Strada,-73.8450965668,40.6844582918,Active,Queens
4293098,Strada,-73.8145935007,40.6902852711,Active,Queens
4293097,Strada,-73.8137229347,40.690905028,Active,Queens
4293096,Strada,-73.8115323787,40.6916269344,Active,Queens
4293095,Strada,-73.8121029639,40.6914805657,Active,Queens
4293094,Strada,-73.8137585396,40.6907137523,Active,Queens
4293093,Strada,-73.814415936,40.6902389181,Active,Queens
4293073,Strada,-73.8234527499,40.6870021614,Active,Queens
4293074,Strada,-73.823250427,40.6869307326,Active,Queens
4293069,Strada,-73.8228839666,40.6868057737,Active,Queens
4293076,Strada,-73.8223374838,40.6871655895,Active,Queens
4293075,Strada,-73.8221993999,40.6872220646,Active,Queens
4293068,Strada,-73.8218678292,40.6871987472,Active,Queens
4293067,Strada,-73.821396529,40.687382363,Active,Queens
4293101,Strada,-73.8165910965,40.6892475936,Active,Queens
4293081,Strada,-73.8213490117,40.6875598492,Active,Queens
4293082,Strada,-73.8212291766,40.6876532717,Active,Queens
4293066,Strada,-73.8208122937,40.6876064485,Active,Queens
4293087,Strada,-73.820359427,40.6879675272,Active,Queens
4293065,Strada,-73.819772125,40.6880082163,Active,Queens
4293064,Strada,-73.8189487656,40.6883301494,Active,Queens
4293103,Strada,-73.8183090234,40.6885736833,Active,Queens
4293102,Strada,-73.817234453,40.6889948627,Active,Queens
4293100,Strada,-73.8160838027,40.6894425073,Active,Queens
4293099,Strada,-73.8150761997,40.6899464212,Active,Queens
4293092,Strada,-73.8151135977,40.6897596369,Active,Queens
4293091,Strada,-73.8159360463,40.6893625026,Active,Queens
4293090,Strada,-73.8165903272,40.6891105321,Active,Queens
4293089,Strada,-73.8175546913,40.6887342845,Active,Queens
4293088,Strada,-73.8181426649,40.6885052704,Active,Queens
4293063,Strada,-73.8190111209,40.6881698027,Active,Queens
4293062,Strada,-73.8196792363,40.6879098615,Active,Queens
4293086,Strada,-73.8199802259,40.6875869171,Active,Queens
4293085,Strada,-73.8200817144,40.6875552534,Active,Queens
4293061,Strada,-73.8202998936,40.6876698274,Active,Queens
4293083,Strada,-73.8206540575,40.6873735421,Active,Queens
4293084,Strada,-73.8207320975,40.6873079072,Active,Queens
4293060,Strada,-73.8211533813,40.6873389704,Active,Queens
4293080,Strada,-73.8215015938,40.6871174395,Active,Queens
4293079,Strada,-73.8215911418,40.6870518677,Active,Queens
4293059,Strada,-73.8218153252,40.6870798213,Active,Queens
4293077,Strada,-73.8223072532,40.6867164783,Active,Queens
4293078,Strada,-73.822382129,40.6866289999,Active,Queens
4293058,Strada,-73.8227853623,40.6867052091,Active,Queens
4293072,Strada,-73.8231885277,40.686471453,Active,Queens
4293071,Strada,-73.8232648751,40.6863919125,Active,Queens
4293070,Strada,-73.8236731045,40.6865000224,Active,Queens
4293057,Strada,-73.8236586185,40.6863659981,Active,Queens
4293054,Strada,-73.824008265,40.6860594783,Active,Queens
4293055,Strada,-73.8244451133,40.68695256,Active,Queens
4293056,Strada,-73.8244435693,40.6866304937,Active,Queens
4293029,Strada,-73.8248184997,40.6861145952,Retired,Queens
4293028,Strada,-73.8247299252,40.6860090307,Active,Queens
4293050,Strada,-73.825090521,40.6862335565,Active,Queens
4293051,Strada,-73.825188144,40.6861891698,Active,Queens
4293030,Strada,-73.8256901628,40.6860230631,Active,Queens
4293052,Strada,-73.8248701085,40.6857837983,Active,Queens
4293053,Strada,-73.8249552682,40.6857232916,Active,Queens
4293027,Strada,-73.8254468015,40.6859211314,Active,Queens
4463022,Strada,-73.8294185618,40.7002518873,Active,Queens
4463021,Strada,-73.8302010269,40.7001127371,Active,Queens
4463020,Strada,-73.8307693306,40.6995285724,Active,Queens
4463019,Strada,-73.8313059189,40.699842385,Active,Queens
4463016,Strada,-73.8324829681,40.6993691669,Active,Queens
4463018,Strada,-73.8316365629,40.6995733967,Active,Queens
4463017,Strada,-73.8319943188,40.6996569325,Active,Queens
4463041,Strada,-73.8447870971,40.6952274789,Active,Queens
4463040,Strada,-73.8438579398,40.6952339008,Inactive,Queens
4463015,Strada,-73.8329321084,40.6992362645,Active,Queens
4463014,Strada,-73.8334637342,40.6989474081,Active,Queens
4463013,Strada,-73.8343916956,40.6984391841,Active,Queens
4463012,Strada,-73.8351295495,40.6980366178,Active,Queens
4463011,Strada,-73.8359765918,40.697589518,Active,Queens
4463010,Strada,-73.8366479949,40.6971682544,Active,Queens
4463009,Strada,-73.8375175723,40.6965529358,Inactive,Queens
4463008,Strada,-73.8382557314,40.696060818,Active,Queens
4463007,Strada,-73.8391210156,40.6956405965,Active,Queens
4463006,Strada,-73.8398188755,40.6954271494,Active,Queens
4463004,Strada,-73.8415181359,40.6951925883,Active,Queens
4463003,Strada,-73.8425478655,40.6951449309,Active,Queens
4463002,Strada,-73.8437819037,40.6951312164,Active,Queens
4463001,Strada,-73.8445255623,40.6951242782,Active,Queens
4463039,Strada,-73.8425457763,40.6952525836,Active,Queens
4463038,Strada,-73.8418170787,40.6952826404,Active,Queens
4463037,Strada,-73.8408034757,40.6953775275,Active,Queens
4463036,Strada,-73.8400059055,40.6955037281,Active,Queens
4463035,Strada,-73.8391201906,40.695766263,Active,Queens
4463034,Strada,-73.8384802548,40.696070287,Active,Queens
4463033,Strada,-73.8376516243,40.6966145301,Active,Queens
4463032,Strada,-73.8369044551,40.6971091995,Active,Queens
4463031,Strada,-73.8360141613,40.6977044231,Active,Queens
4463030,Strada,-73.8353781953,40.698044412,Active,Queens
4463029,Strada,-73.8345361522,40.698522295,Active,Queens
4463025,Strada,-73.8330457898,40.6993306557,Active,Queens
4463026,Strada,-73.833846397,40.6988916737,Active,Queens
4463028,Strada,-73.8341621319,40.6988377137,Active,Queens
4463027,Strada,-73.8341206465,40.6989751903,Active,Queens
4463048,Strada,-73.832108228,40.6999956333,Active,Queens
4463045,Strada,-73.8332737107,40.700119004,Active,Queens
4463046,Strada,-73.8333128714,40.7002251449,Active,Queens
4463044,Strada,-73.8327145036,40.7003383907,Active,Queens
4463043,Strada,-73.8319311475,40.7010586888,Active,Queens
4463042,Strada,-73.8324222211,40.7004555429,Active,Queens
4463024,Strada,-73.8303238879,40.7002108149,Active,Queens
4463023,Strada,-73.8295793592,40.700348268,Active,Queens
4303005,Strada,-73.7421764129,40.7310825525,Active,Queens
4303004,Strada,-73.742714807,40.7307671781,Active,Queens
4303003,Strada,-73.7432172825,40.7304728299,Active,Queens
4303031,Strada,-73.7466125765,40.7160223047,Active,Queens
4303060,Strada,-73.7106595297,40.7277339265,Active,Queens
4303081,Strada,-73.7220918015,40.7252428495,Active,Queens
4303080,Strada,-73.7221931962,40.7252107009,Active,Queens
4303077,Strada,-73.7205816192,40.7256683911,Active,Queens
4303059,Strada,-73.7108058359,40.7280014818,Active,Queens
4303079,Strada,-73.7213474509,40.7254855408,Active,Queens
4303076,Strada,-73.7204871915,40.7257092559,Active,Queens
4303067,Strada,-73.718299747,40.7262892562,Active,Queens
4303001,Strada,-73.7459028826,40.7290170002,Active,Queens
4303002,Strada,-73.7455295799,40.7290676626,Active,Queens
4303057,Strada,-73.7325193199,40.719990046,Active,Queens
4303056,Strada,-73.732883117,40.7196631692,Active,Queens
4303055,Strada,-73.7334352534,40.7192943656,Active,Queens
4303054,Strada,-73.7346989131,40.7186555215,Active,Queens
4303053,Strada,-73.7352557,40.7179423218,Active,Queens
4303052,Strada,-73.7353044331,40.7174337092,Active,Queens
4303051,Strada,-73.7348809617,40.7172882572,Active,Queens
4303050,Strada,-73.7350253367,40.7171888837,Active,Queens
4303049,Strada,-73.7353611861,40.7168354038,Active,Queens
4303048,Strada,-73.7357019696,40.7179631576,Active,Queens
4303047,Strada,-73.7366630454,40.7178951099,Active,Queens
4303046,Strada,-73.737355769,40.7172995245,Active,Queens
4303045,Strada,-73.7374969685,40.7167160117,Active,Queens
4303044,Strada,-73.7375988598,40.7176855637,Active,Queens
4303043,Strada,-73.7381016668,40.717590214,Active,Queens
4303042,Strada,-73.7388237614,40.7174442899,Active,Queens
4303041,Strada,-73.7396681387,40.7172480379,Active,Queens
4303040,Strada,-73.7403973628,40.7170802295,Active,Queens
4303039,Strada,-73.7416938955,40.7167779534,Active,Queens
4303038,Strada,-73.7426118903,40.7165640194,Active,Queens
4303037,Strada,-73.7438592004,40.7162738397,Active,Queens
4303036,Strada,-73.7458749847,40.7158037847,Active,Queens
4303035,Strada,-73.7492473374,40.7152671709,Active,Queens
4303034,Strada,-73.748412222,40.7156309881,Active,Queens
4303033,Strada,-73.7479142376,40.7155592994,Active,Queens
4303032,Strada,-73.7470867925,40.7157411786,Active,Queens
4303030,Strada,-73.7461223601,40.7159505056,Active,Queens
4303029,Strada,-73.7444250231,40.7163400999,Active,Queens
4303028,Strada,-73.7437075558,40.716508413,Active,Queens
4303027,Strada,-73.742546633,40.7167786479,Active,Queens
4303026,Strada,-73.7421260108,40.7168766621,Active,Queens
4303025,Strada,-73.7413640756,40.7170537149,Active,Queens
